id,aptSeq,mgmBldrgstPk,name,normalizedName,sido,sigungu,sggCd,umdName,umdCd,jibun,roadAddress,jibunAddress,latitude,longitude,geocodeQuality,buildYear,useApprovalDate,mainBuildingCount,totalHouseholds,parkingCount,createdAt,updatedAt
384,26230-195,,전포동위너비타,전포동위너비타,부산,부산진구,26230,전포동,10200,674-1,,,35.15757687350835,129.0646948525911,normalized,2003,,,,,2026-08-13T05:49:35.123Z,2026-08-13T12:24:00.475Z
237,26230-1974,,서면엘리시움,서면엘리시움,부산,부산진구,26230,전포동,10200,648,,,35.1598767285072,129.064055089408,normalized,2012,,,,,2026-08-13T05:49:31.178Z,2026-08-13T12:24:00.241Z
240,26230-1976,,범일역풍림아이원,범일역풍림아이원,부산,부산진구,26230,범천동,10400,1643,,,35.14422982813268,129.0610398923945,normalized,2012,,,,,2026-08-13T05:49:31.257Z,2026-08-13T12:23:59.725Z
239,26230-1998,,서면센트리움,서면센트리움,부산,부산진구,26230,부암동,10800,121-9,,,35.1613573952005,129.050950635367,normalized,2012,,,,,2026-08-13T05:49:31.202Z,2026-08-13T12:23:59.707Z
294,26230-1999,,동아블루시아,동아블루시아,부산,부산진구,26230,초읍동,10700,270-15,,,35.17350941709384,129.0498422976543,normalized,2012,,,,,2026-08-13T05:49:32.611Z,2026-08-13T12:24:00.045Z
149,26230-203,,동광하이빌(102),동광하이빌(102),부산,부산진구,26230,전포동,10200,33-453,,,35.1608319251066,129.0680186870471,normalized,2000,,,,,2026-08-13T05:49:28.721Z,2026-08-13T12:23:59.107Z
166,26230-2048,,서면블리체,서면블리체,부산,부산진구,26230,부전동,10300,514-8,,,35.15444983030687,129.054999449677,normalized,2012,,,,,2026-08-13T05:49:29.215Z,2026-08-13T12:23:57.647Z
342,26230-205,,동광하이빌(106),동광하이빌(106),부산,부산진구,26230,전포동,10200,33-432,,,35.16102024883008,129.0676503587485,normalized,2000,,,,,2026-08-13T05:49:33.958Z,2026-08-13T12:24:01.098Z
402,26230-2067,,시티파크,시티파크,부산,부산진구,26230,개금동,11100,523-3,,,35.15102384947258,129.020598923221,normalized,2012,,,,,2026-08-13T05:49:35.582Z,2026-08-13T12:24:02.185Z
305,26230-2074,,홍익빌레트,홍익빌레트,부산,부산진구,26230,전포동,10200,194-26,,,35.1588246602433,129.065929052011,normalized,2013,,,,,2026-08-13T05:49:32.931Z,2026-08-13T12:24:00.389Z
363,26230-209,,덕포그랜드힐,덕포그랜드힐,부산,부산진구,26230,양정동,10100,272-15,,,35.17487129304977,129.0733812384933,normalized,2003,,,,,2026-08-13T05:49:34.535Z,2026-08-13T12:24:01.945Z
259,26230-2111,,양정이즈팰리스,양정이즈팰리스,부산,부산진구,26230,양정동,10100,272-9,,,35.17450733274329,129.0730591994098,normalized,2013,,,,,2026-08-13T05:49:31.725Z,2026-08-13T12:24:00.695Z
108,26230-212,,한웅인터빌,한웅인터빌,부산,부산진구,26230,전포동,10200,362-62,,,35.1510466134346,129.065989099245,normalized,2004,,,,,2026-08-13T05:49:22.035Z,2026-08-13T12:23:58.594Z
127,26230-2120,,강진융프라우,강진융프라우,부산,부산진구,26230,범천동,10400,871-1,,,35.14802538116494,129.0578155867056,normalized,2013,,,,,2026-08-13T05:49:27.766Z,2026-08-13T12:23:58.375Z
248,26230-213,,청아,청아,부산,부산진구,26230,전포동,10200,595-20,,,35.16132760180567,129.0639491018348,normalized,2004,,,,,2026-08-13T05:49:31.464Z,2026-08-13T12:24:00.647Z
222,26230-217,,탑패밀리,탑패밀리,부산,부산진구,26230,범천동,10400,1589-27,,,35.15684524536018,129.0504730343789,normalized,2004,,,,,2026-08-13T05:49:30.703Z,2026-08-13T12:24:00.135Z
278,26230-22,,화신거화,화신거화,부산,부산진구,26230,전포동,10200,191-3,,,35.15946368006394,129.0713572119552,normalized,1993,,,,,2026-08-13T05:49:32.227Z,2026-08-13T12:24:00.782Z
380,26230-2233,,몽뜨레,몽뜨레,부산,부산진구,26230,전포동,10200,693-2,,,35.15373950407613,129.0634918370482,normalized,2013,,,,,2026-08-13T05:49:35.009Z,2026-08-13T12:24:02.072Z
287,26230-2250,,수정캐슬,수정캐슬,부산,부산진구,26230,양정동,10100,272-2,,,35.1750840991479,129.07337347351,normalized,2014,,,,,2026-08-13T05:49:32.429Z,2026-08-13T12:24:00.842Z
368,26230-2270,,유성해네스타워,유성해네스타워,부산,부산진구,26230,전포동,10200,362-3,,,35.15180623468039,129.0657811838112,normalized,2014,,,,,2026-08-13T05:49:34.677Z,2026-08-13T12:24:01.179Z
323,26230-2291,,산들파르테,산들파르테,부산,부산진구,26230,양정동,10100,236-2,,,35.17822761508018,129.0736728416303,normalized,2014,,,,,2026-08-13T05:49:33.432Z,2026-08-13T12:23:59.455Z
325,26230-230,,부암동리젠트힐,부암동리젠트힐,부산,부산진구,26230,부암동,10800,65-17,,,35.163437502282,129.050458574643,normalized,2004,,,,,2026-08-13T05:49:33.535Z,2026-08-13T12:23:59.488Z
307,26230-2305,,다온미즈,다온미즈,부산,부산진구,26230,개금동,11100,540-51,,,35.14794028915713,129.0208002547299,normalized,2014,,,,,2026-08-13T05:49:32.943Z,2026-08-13T12:23:59.367Z
348,26230-2312,,TK골드뷰,TK골드뷰,부산,부산진구,26230,범천동,10400,842-4,,,35.1438879828997,129.062698885784,normalized,2014,,,,,2026-08-13T05:49:34.158Z,2026-08-13T12:24:01.453Z
264,26230-2316,,골든엠파이어,골든엠파이어,부산,부산진구,26230,당감동,10900,880-4,,,35.15895162262834,129.0499728635562,normalized,2014,,,,,2026-08-13T05:49:31.865Z,2026-08-13T12:23:59.867Z
185,26230-2328,,한진스카이뷰,한진스카이뷰,부산,부산진구,26230,양정동,10100,399-1,,,35.1726679922279,129.067951916274,normalized,2015,,,,,2026-08-13T05:49:29.699Z,2026-08-13T12:23:59.557Z
411,26230-2341,,개금코아팰리스,개금코아팰리스,부산,부산진구,26230,개금동,11100,188-10,,,35.15395475646748,129.0255981081105,normalized,2015,,,,,2026-08-13T05:49:35.804Z,2026-08-13T12:24:01.802Z
333,26230-2342,,GK하늘숲,GK하늘숲,부산,부산진구,26230,개금동,11100,171-95,,,35.15260655379677,129.0241459478002,normalized,2015,,,,,2026-08-13T05:49:33.739Z,2026-08-13T12:24:01.863Z
285,26230-2343,,평광우리가,평광우리가,부산,부산진구,26230,범천동,10400,875-11,,,35.14619421663743,129.0578155520996,normalized,2015,,,,,2026-08-13T05:49:32.378Z,2026-08-13T12:24:00.817Z
254,26230-2345,,모닝하우스,모닝하우스,부산,부산진구,26230,범천동,10400,881-11,,,35.14462634762928,129.0584957849228,normalized,2015,,,,,2026-08-13T05:49:31.602Z,2026-08-13T12:23:59.815Z
396,26230-235,,동남주상복합,동남주상복합,부산,부산진구,26230,당감동,10900,623-2,,,35.16552742719929,129.0330271052791,normalized,2003,,,,,2026-08-13T05:49:35.422Z,2026-08-13T12:24:02.152Z
401,26230-2355,,리첸타워,리첸타워,부산,부산진구,26230,초읍동,10700,107-2,,,35.18297080358972,129.0489317986157,normalized,2015,,,,,2026-08-13T05:49:35.536Z,2026-08-13T12:24:01.732Z
375,26230-2360,,개금블루스카이,개금블루스카이,부산,부산진구,26230,개금동,11100,198-1,,,35.1536741484746,129.025564816283,normalized,2015,,,,,2026-08-13T05:49:34.869Z,2026-08-13T12:24:04.315Z
196,26230-2368,,홍림로얄뷰,홍림로얄뷰,부산,부산진구,26230,당감동,10900,71-5,,,35.15755138688741,129.0478319987923,normalized,2015,,,,,2026-08-13T05:49:29.976Z,2026-08-13T12:23:59.317Z
382,26230-2370,,전포센티움,전포센티움,부산,부산진구,26230,전포동,10200,356-13,,,35.1523764241392,129.0665351333292,normalized,2015,,,,,2026-08-13T05:49:35.014Z,2026-08-13T12:24:01.601Z
74,26230-2382,,포세이돈,포세이돈,부산,부산진구,26230,양정동,10100,270-5,,,35.17526202994068,129.0737709103581,normalized,2016,,,,,2026-08-13T05:49:15.144Z,2026-08-13T12:23:57.464Z
310,26230-2385,,서면팰리스,서면팰리스,부산,부산진구,26230,전포동,10200,207-7,,,35.15671503538372,129.0659294610147,normalized,2016,,,,,2026-08-13T05:49:33.067Z,2026-08-13T12:24:00.962Z
271,26230-2387,,성원더프라임아파트,성원더프라임,부산,부산진구,26230,부전동,10300,424-2,,,35.15860410568663,129.0529323793748,normalized,2016,,,,,2026-08-13T05:49:32.034Z,2026-08-13T12:24:00.339Z
102,26230-2395,,동양팰리스,동양팰리스,부산,부산진구,26230,전포동,10200,194-7,,,35.1583863904566,129.0657884840776,normalized,2016,,,,,2026-08-13T05:49:21.387Z,2026-08-13T12:23:58.169Z
383,26230-2398,,린다비스타,린다비스타,부산,부산진구,26230,범천동,10400,1298-97,,,35.14280624741593,129.0552968693547,normalized,2016,,,,,2026-08-13T05:49:35.101Z,2026-08-13T12:24:01.617Z
302,26230-2399,,세원수아파트,세원수,부산,부산진구,26230,당감동,10900,70-5,,,35.15811012837206,129.048576815289,normalized,2016,,,,,2026-08-13T05:49:32.817Z,2026-08-13T12:24:03.495Z
378,26230-24,,경원프라우드빌-I,경원프라우드빌-I,부산,부산진구,26230,전포동,10200,890-35,,,35.15135153528237,129.0642785719681,normalized,2002,,,,,2026-08-13T05:49:34.900Z,2026-08-13T12:24:02.028Z
293,26230-2407,,스윗팰리스,스윗팰리스,부산,부산진구,26230,연지동,10600,41-10,,,35.17182198017443,129.0578917400337,normalized,2016,,,,,2026-08-13T05:49:32.592Z,2026-08-13T12:24:03.479Z
204,26230-2414,,굿모닝뷰,굿모닝뷰,부산,부산진구,26230,양정동,10100,388-2,,,35.17329549077714,129.0687788713925,normalized,2016,,,,,2026-08-13T05:49:30.178Z,2026-08-13T12:23:57.884Z
232,26230-242,,대원플러스빌,대원플러스빌,부산,부산진구,26230,양정동,10100,370-4,,,35.17310678099665,129.0701185342152,normalized,2004,,,,,2026-08-13T05:49:31.011Z,2026-08-13T12:23:59.673Z
114,26230-2428,,개금역스마트더블유,개금역스마트더블유,부산,부산진구,26230,개금동,11100,451-12,,,35.15263408716102,129.0173645764952,normalized,2016,,,,,2026-08-13T05:49:26.997Z,2026-08-13T12:23:58.275Z
151,26230-2434,,양정클래스원,양정클래스원,부산,부산진구,26230,양정동,10100,386-3,,,35.1739426714012,129.068664668249,normalized,2016,,,,,2026-08-13T05:49:28.793Z,2026-08-13T12:23:58.901Z
188,26230-2437,,영림로즈빌,영림로즈빌,부산,부산진구,26230,가야동,11000,2,,,35.15675646463544,129.0450644514296,normalized,2016,,,,,2026-08-13T05:49:29.783Z,2026-08-13T12:23:57.779Z
266,26230-244,,서면쌍용플래티넘,서면쌍용플래티넘,부산,부산진구,26230,전포동,10200,683-11,,,35.15497591543021,129.062591491973,normalized,2004,,,,,2026-08-13T05:49:31.913Z,2026-08-13T12:23:59.886Z
320,26230-2440,,더샵골드5,더샵골드5,부산,부산진구,26230,양정동,10100,271-4,,,35.17531039821993,129.0742089580647,normalized,2017,,,,,2026-08-13T05:49:33.383Z,2026-08-13T12:24:01.016Z
64,26230-2441,,메리온시티,메리온시티,부산,부산진구,26230,양정동,10100,387-19,,,35.17335037725951,129.0678342088923,normalized,2017,,,,,2026-08-13T05:49:14.747Z,2026-08-13T12:23:57.219Z
209,26230-2443,,대동레미안더오션2,대동레미안더오션2,부산,부산진구,26230,부전동,10300,417-6,,,35.1587939980232,129.054275879436,normalized,2017,,,,,2026-08-13T05:49:30.328Z,2026-08-13T12:23:59.334Z
157,26230-245,,서면노르웨이아침,서면노르웨이아침,부산,부산진구,26230,전포동,10200,892-21,,,35.14995218433954,129.0634762761174,normalized,2004,,,,,2026-08-13T05:49:28.989Z,2026-08-13T12:23:59.161Z
354,26230-2450,,태영아너스,태영아너스,부산,부산진구,26230,개금동,11100,171-51,,,35.15132917654454,129.0239014387557,normalized,2017,,,,,2026-08-13T05:49:34.284Z,2026-08-13T12:24:01.913Z
184,26230-2456,,서면TK골드뷰,서면TK골드뷰,부산,부산진구,26230,부전동,10300,454-2,,,35.15205095871916,129.0553165531892,normalized,2017,,,,,2026-08-13T05:49:29.684Z,2026-08-13T12:23:57.745Z
116,26230-2457,,다해미네스트,다해미네스트,부산,부산진구,26230,연지동,10600,156-1,,,35.16965610399203,129.0507969188059,normalized,2017,,,,,2026-08-13T05:49:27.204Z,2026-08-13T12:24:02.839Z
207,26230-2461,,대동레미안더오션,대동레미안더오션,부산,부산진구,26230,부전동,10300,415-1,,,35.15972469001087,129.0539163198657,normalized,2017,,,,,2026-08-13T05:49:30.311Z,2026-08-13T12:23:59.605Z
336,26230-2469,,스타파크,스타파크,부산,부산진구,26230,범천동,10400,878-6,,,35.1451946388801,129.058781092077,normalized,2017,,,,,2026-08-13T05:49:33.798Z,2026-08-13T12:24:01.366Z
314,26230-247,,해오름2차,해오름2차,부산,부산진구,26230,부전동,10300,674-1,,,35.1551642576336,129.05054495474,normalized,2004,,,,,2026-08-13T05:49:33.177Z,2026-08-13T12:24:01.313Z
376,26230-2483,,초읍포레스타아파트,초읍포레스타,부산,부산진구,26230,초읍동,10700,519-5,,,35.1793721332669,129.058037096025,normalized,2017,,,,,2026-08-13T05:49:34.885Z,2026-08-13T12:24:02.012Z
181,26230-2490,,개금역대상웰리움,개금역대상웰리움,부산,부산진구,26230,개금동,11100,165-2,,,35.1524502811811,129.0261083275983,normalized,2017,,,,,2026-08-13T05:49:29.598Z,2026-08-13T12:23:59.281Z
230,26230-2491,,샛별스위트,샛별스위트,부산,부산진구,26230,양정동,10100,7-12,,,35.17513782671045,129.0782292228097,normalized,2017,,,,,2026-08-13T05:49:30.943Z,2026-08-13T12:23:57.984Z
262,26230-2496,,야긴다하임,야긴다하임,부산,부산진구,26230,부암동,10800,669-18,,,35.1621383534402,129.054161378241,normalized,2017,,,,,2026-08-13T05:49:31.806Z,2026-08-13T12:24:00.744Z
309,26230-25,,한성시티빌,한성시티빌,부산,부산진구,26230,전포동,10200,172-3,,,35.16161103427201,129.0657186131528,normalized,2002,,,,,2026-08-13T05:49:33.048Z,2026-08-13T12:24:01.297Z
58,26230-2507,,서면라이포레,서면라이포레,부산,부산진구,26230,범천동,10400,1055-1,,,35.15643779395933,129.0501610525651,normalized,2017,,,,,2026-08-13T05:49:14.410Z,2026-08-13T12:23:57.118Z
340,26230-2517,,연지센트럴파크,연지센트럴파크,부산,부산진구,26230,연지동,10600,41-7,,,35.17176356211931,129.0575643126457,normalized,2018,,,,,2026-08-13T05:49:33.914Z,2026-08-13T12:24:01.879Z
344,26230-2532,,허브팰리스,허브팰리스,부산,부산진구,26230,범천동,10400,842-3,,,35.1439618199408,129.062384780105,normalized,2018,,,,,2026-08-13T05:49:34.034Z,2026-08-13T12:24:01.415Z
167,26230-254,,한신센타뷰,한신센타뷰,부산,부산진구,26230,가야동,11000,56-2,,,35.15527756766489,129.0372093566582,normalized,2002,,,,,2026-08-13T05:49:29.216Z,2026-08-13T12:23:58.444Z
183,26230-2541,,더샵골드6,더샵골드6,부산,부산진구,26230,전포동,10200,147-2,,,35.1658810595077,129.066966839396,normalized,2018,,,,,2026-08-13T05:49:29.625Z,2026-08-13T12:23:57.726Z
330,26230-2544,,더블루,더블루,부산,부산진구,26230,개금동,11100,540-236,,,35.1478721420254,129.020131485074,normalized,2018,,,,,2026-08-13T05:49:33.644Z,2026-08-13T12:24:01.351Z
291,26230-2546,,우일아내트,우일아내트,부산,부산진구,26230,범천동,10400,844-3,,,35.1446404239998,129.060582872485,normalized,2018,,,,,2026-08-13T05:49:32.523Z,2026-08-13T12:24:00.893Z
360,26230-2549,,개금동아이리스5차애비뉴,개금동아이리스5차애비뉴,부산,부산진구,26230,개금동,11100,177-149,,,35.1525187585481,129.023521637571,normalized,2018,,,,,2026-08-13T05:49:34.476Z,2026-08-13T12:24:01.149Z
395,26230-2552,,양정퀸즈더블유에디션,양정퀸즈더블유에디션,부산,부산진구,26230,양정동,10100,271-9,,,35.17471684350382,129.0750850671613,normalized,2019,,,,,2026-08-13T05:49:35.391Z,2026-08-13T12:24:02.136Z
142,26230-2555,,리츠캐슬,리츠캐슬,부산,부산진구,26230,범천동,10400,842-28,,,35.1445938156174,129.062050747096,normalized,2019,,,,,2026-08-13T05:49:28.439Z,2026-08-13T12:23:59.057Z
300,26230-2556,,유창아이리치,유창아이리치,부산,부산진구,26230,개금동,11100,171-49,,,35.151293653047,129.0241397534526,normalized,2019,,,,,2026-08-13T05:49:32.788Z,2026-08-13T12:24:00.100Z
243,26230-2557,,대동레미안센트럴시티,대동레미안센트럴시티,부산,부산진구,26230,부전동,10300,474-51,,,35.1596965384336,129.054938322844,normalized,2019,,,,,2026-08-13T05:49:31.315Z,2026-08-13T12:23:59.742Z
236,26230-2567,,전포유림노르웨이숲,전포유림노르웨이숲,부산,부산진구,26230,전포동,10200,362-65,,,35.14992174013759,129.0660550136904,normalized,2019,,,,,2026-08-13T05:49:31.157Z,2026-08-13T12:24:00.226Z
109,26230-2574,,개금동포르투나,개금동포르투나,부산,부산진구,26230,개금동,11100,523-27,,,35.1517303909803,129.020651508608,normalized,2019,,,,,2026-08-13T05:49:22.165Z,2026-08-13T12:23:58.617Z
162,26230-2582,,가야동그린시티,가야동그린시티,부산,부산진구,26230,가야동,11000,35,,,35.156661673316,129.043419433786,normalized,2019,,,,,2026-08-13T05:49:29.114Z,2026-08-13T12:23:57.630Z
227,26230-2583,,대능더에스티지,대능더에스티지,부산,부산진구,26230,양정동,10100,401-5,,,35.1702630276087,129.068413392703,normalized,2019,,,,,2026-08-13T05:49:30.825Z,2026-08-13T12:24:00.173Z
364,26230-259,,청보,청보,부산,부산진구,26230,양정동,10100,319-6,,,35.17463089220799,129.0695765936591,normalized,2004,,,,,2026-08-13T05:49:34.580Z,2026-08-13T12:24:01.961Z
171,26230-2596,,연지에코팰리스,연지에코팰리스,부산,부산진구,26230,연지동,10600,41-4,,,35.17147267057863,129.0580837749406,normalized,2020,,,,,2026-08-13T05:49:29.319Z,2026-08-13T12:23:59.232Z
347,26230-2597,,연지우성스마트시티뷰,연지우성스마트시티뷰,부산,부산진구,26230,연지동,10600,42-4,,,35.1712231349215,129.056752821398,normalized,2020,,,,,2026-08-13T05:49:34.079Z,2026-08-13T12:24:04.281Z
362,26230-260,,건오힐타워,건오힐타워,부산,부산진구,26230,당감동,10900,976,,,35.15757459204529,129.0493369817918,normalized,2004,,,,,2026-08-13T05:49:34.476Z,2026-08-13T12:24:01.930Z
90,26230-2600,,연지보해이브더파크,연지보해이브더파크,부산,부산진구,26230,연지동,10600,175-6,,,35.16994295724823,129.0512057975139,normalized,2020,,,,,2026-08-13T05:49:15.966Z,2026-08-13T12:23:57.536Z
379,26230-2611,,(292-28),(292-28),부산,부산진구,26230,초읍동,10700,292-28,,,35.1809952869175,129.046917463963,normalized,2020,,,,,2026-08-13T05:49:34.983Z,2026-08-13T12:24:02.051Z
303,26230-2619,,궁전아이브더파크,궁전아이브더파크,부산,부산진구,26230,범천동,10400,1230-76,,,35.1489020003035,129.052995791774,normalized,2021,,,,,2026-08-13T05:49:32.840Z,2026-08-13T12:24:00.946Z
319,26230-2620,,허브팰리스서면,허브팰리스서면,부산,부산진구,26230,부전동,10300,38,,,35.164289676126,129.061888445844,normalized,2021,,,,,2026-08-13T05:49:33.314Z,2026-08-13T12:23:59.419Z
405,26230-2621,,그린센트,그린센트,부산,부산진구,26230,부암동,10800,38-5,,,35.167236125782,129.051084021621,normalized,2021,,,,,2026-08-13T05:49:35.637Z,2026-08-13T12:24:02.200Z
229,26230-2624,,서면지원더뷰파크,서면지원더뷰파크,부산,부산진구,26230,부암동,10800,80-7,,,35.16536032307683,129.0524953565367,normalized,2021,,,,,2026-08-13T05:49:30.914Z,2026-08-13T12:24:00.190Z
358,26230-2628,,개금미네스트,개금미네스트,부산,부산진구,26230,개금동,11100,424-6,,,35.1562472789308,129.022527678753,normalized,2021,,,,,2026-08-13T05:49:34.378Z,2026-08-13T12:24:03.633Z
250,26230-264,,삼성비치타운,삼성비치타운,부산,부산진구,26230,부전동,10300,122-1,,,35.1589264354744,129.0613843455,normalized,2004,,,,,2026-08-13T05:49:31.503Z,2026-08-13T12:24:00.290Z
115,26230-2641,,시민공원일동미라주시티,시민공원일동미라주시티,부산,부산진구,26230,부암동,10800,304-14,,,35.16739713596005,129.0498775966663,normalized,2022,,,,,2026-08-13T05:49:27.063Z,2026-08-13T12:23:58.292Z
312,26230-2853,,서면동원시티비스타,서면동원시티비스타,부산,부산진구,26230,부전동,10300,573-5,,,35.1621958307124,129.06165012577,normalized,2024,,,,,2026-08-13T05:49:33.165Z,2026-08-13T12:24:00.442Z
191,26230-352,,한솔폴라리스,한솔폴라리스,부산,부산진구,26230,부전동,10300,505-6,,,35.15712271922855,129.0538816149513,normalized,2005,,,,,2026-08-13T05:49:29.847Z,2026-08-13T12:23:59.297Z
202,26230-354,,두산위브센티움,두산위브센티움,부산,부산진구,26230,범천동,10400,842-2,,,35.14427769816093,129.0624629675465,normalized,2005,,,,,2026-08-13T05:49:30.131Z,2026-08-13T12:23:57.863Z
334,26230-362,,남평파크빌,남평파크빌,부산,부산진구,26230,개금동,11100,219-3,,,35.15650568019348,129.0228654594704,normalized,2005,,,,,2026-08-13T05:49:33.749Z,2026-08-13T12:24:01.065Z
146,26230-363,,글로벌타워,글로벌타워,부산,부산진구,26230,개금동,11100,515-6,,,35.15289047006046,129.0222009833729,normalized,2005,,,,,2026-08-13T05:49:28.650Z,2026-08-13T12:23:58.885Z
297,26230-364,,동광하이빌(103),동광하이빌(103),부산,부산진구,26230,전포동,10200,33-433,,,35.16103099374289,129.067971055268,normalized,2000,,,,,2026-08-13T05:49:32.692Z,2026-08-13T12:24:00.062Z
400,26230-367,,광후빌리지,광후빌리지,부산,부산진구,26230,전포동,10200,553-1,,,35.16462836228276,129.0659156524388,normalized,2003,,,,,2026-08-13T05:49:35.526Z,2026-08-13T12:24:02.170Z
296,26230-375,,골든,골든,부산,부산진구,26230,범천동,10400,842-10,,,35.1446275550774,129.0620274617,normalized,1976,,,,,2026-08-13T05:49:32.680Z,2026-08-13T12:24:00.909Z
288,26230-382,,대정그린빌,대정그린빌,부산,부산진구,26230,개금동,11100,177-143,,,35.15277172039936,129.0235915432039,normalized,2002,,,,,2026-08-13T05:49:32.466Z,2026-08-13T12:24:00.858Z
249,26230-389,,대훈아트빌,대훈아트빌,부산,부산진구,26230,개금동,11100,356-1,,,35.15801220419262,129.0249284097679,normalized,2002,,,,,2026-08-13T05:49:31.501Z,2026-08-13T12:24:00.666Z
280,26230-39,,덕인디오네빌,덕인디오네빌,부산,부산진구,26230,연지동,10600,72-4,,,35.17129835489948,129.0554541966474,normalized,2002,,,,,2026-08-13T05:49:32.272Z,2026-08-13T12:23:59.960Z
150,26230-40,,초읍그린,초읍그린,부산,부산진구,26230,초읍동,10700,540-11,,,35.18109469750844,129.054243266178,normalized,1994,,,,,2026-08-13T05:49:28.779Z,2026-08-13T12:23:59.128Z
403,26230-47,,신화하이빌,신화하이빌,부산,부산진구,26230,초읍동,10700,279-9,,,35.17905431853321,129.0468029280489,normalized,2001,,,,,2026-08-13T05:49:35.597Z,2026-08-13T12:24:01.751Z
406,26230-59,,부원맨션,부원맨션,부산,부산진구,26230,양정동,10100,406-6,,,35.17395350698607,129.0709828999788,normalized,1984,,,,,2026-08-13T05:49:35.698Z,2026-08-13T12:24:02.215Z
394,26230-6,,범전시영1동,범전시영1동,부산,부산진구,26230,범전동,10500,43-4,,,35.16622215899629,129.062235739566,normalized,1986,,,,,2026-08-13T05:49:35.361Z,2026-08-13T12:24:01.684Z
214,26230-67,,송백그린,송백그린,부산,부산진구,26230,양정동,10100,272-18,,,35.17468324156492,129.0732590265774,normalized,2001,,,,,2026-08-13T05:49:30.507Z,2026-08-13T12:23:59.657Z
385,26230-68,,금호천지,금호천지,부산,부산진구,26230,부암동,10800,380-7,,,35.16885193776999,129.0413232469299,normalized,1984,,,,,2026-08-13T05:49:35.129Z,2026-08-13T12:24:02.094Z
216,26230-7,,서면,서면,부산,부산진구,26230,범전동,10500,263-5,,,35.164546993991,129.05799261252,normalized,1974,,,,,2026-08-13T05:49:30.541Z,2026-08-13T12:23:57.917Z
359,26230-72,,문화,문화,부산,부산진구,26230,부암동,10800,98-8,,,35.1688627842795,129.036183032838,normalized,1976,,,,,2026-08-13T05:49:34.417Z,2026-08-13T12:24:01.133Z
269,26230-75,,삼부본동,삼부본동,부산,부산진구,26230,부암동,10800,39-1,,,35.16667771610907,129.0511720550375,normalized,1976,,,,,2026-08-13T05:49:31.998Z,2026-08-13T12:23:59.902Z
221,26230-78,,성암,성암,부산,부산진구,26230,부암동,10800,80-8,,,35.16520362592977,129.0517978586022,normalized,1976,,,,,2026-08-13T05:49:30.668Z,2026-08-13T12:24:00.118Z
263,26230-81,,일성인포,일성인포,부산,부산진구,26230,부암동,10800,55-6,,,35.16440440021754,129.0509404658875,normalized,1997,,,,,2026-08-13T05:49:31.831Z,2026-08-13T12:23:59.847Z
404,26230-82,,한림,한림,부산,부산진구,26230,부암동,10800,452-35,,,35.1701768307183,129.04131247377,normalized,1985,,,,,2026-08-13T05:49:35.631Z,2026-08-13T12:24:01.768Z
3821,26260-10,,삼부,삼부,부산,동래구,26260,수안동,10600,7-9,,,35.19953121461688,129.0811122478786,normalized,1979,,,,,2026-08-13T11:33:32.654Z,2026-08-13T11:33:32.654Z
3882,26260-103,,청수하이빌,청수하이빌,부산,동래구,26260,온천동,10800,1378-8,,,35.2021035454933,129.06920753907,normalized,2002,,,,,2026-08-13T11:35:04.678Z,2026-08-13T11:35:04.678Z
3812,26260-111,,아림베르빌,아림베르빌,부산,동래구,26260,온천동,10800,1462-1,,,35.20313336150556,129.070378792136,normalized,2002,,,,,2026-08-13T11:33:19.065Z,2026-08-13T11:33:19.065Z
3768,26260-117,,대륙코리아나,대륙코리아나,부산,동래구,26260,사직동,10900,113-1,,,35.1945895768109,129.067844461912,normalized,1992,,,,,2026-08-13T11:32:12.722Z,2026-08-13T11:32:12.722Z
3790,26260-131,,신공영,신공영,부산,동래구,26260,사직동,10900,28-4,,,35.19931966224433,129.0578552857364,normalized,1980,,,,,2026-08-13T11:32:45.868Z,2026-08-13T11:32:45.868Z
3871,26260-144,,대성하이빌,대성하이빌,부산,동래구,26260,사직동,10900,47-4,,,35.19881544950474,129.0612722617832,normalized,2002,,,,,2026-08-13T11:34:48.061Z,2026-08-13T11:34:48.061Z
3723,26260-1451,,오성빌라트,오성빌라트,부산,동래구,26260,복천동,10500,295-3,,,35.2045613785843,129.085252451279,normalized,2005,,,,,2026-08-13T11:31:04.826Z,2026-08-13T11:31:04.826Z
3758,26260-1452,,르 메이에르 동래타운,르메이에르동래타운,부산,동래구,26260,온천동,10800,152-18,,,35.221088141357,129.083126478177,normalized,2005,,,,,2026-08-13T11:31:57.628Z,2026-08-13T11:31:57.628Z
3834,26260-1455,,궁전아이브,궁전아이브,부산,동래구,26260,온천동,10800,1444-1,,,35.20673059591183,129.0718107429273,normalized,2005,,,,,2026-08-13T11:33:52.274Z,2026-08-13T11:33:52.274Z
3807,26260-1464,,엘리유리안,엘리유리안,부산,동래구,26260,명륜동,10700,433-4,,,35.20284099872295,129.0829544600684,normalized,2006,,,,,2026-08-13T11:33:11.516Z,2026-08-13T11:33:11.516Z
3745,26260-1468,,SK허브올리브,SK허브올리브,부산,동래구,26260,온천동,10800,161-1,,,35.21861949577088,129.0841439205018,normalized,2006,,,,,2026-08-13T11:31:38.026Z,2026-08-13T11:31:38.026Z
3884,26260-147,,삼성,삼성,부산,동래구,26260,안락동,10200,445-8,,,35.195621794466,129.104994022749,normalized,1975,,,,,2026-08-13T11:35:07.712Z,2026-08-13T11:35:07.712Z
